author,text,published_at,likes,clean_text
@guardiannews,John Lewis ad kickstarts Christmas countdown to the tune of 90s club classic ► https://www.theguardian.com/media/2025/nov/04/john-lewis-christmas-advert-countdown-90s-club-classic-where-love-lives,2025-11-04 09:21:26+00:00,40,john lewis ad kickstarts christmas countdown to the tune of 90s club classic
@Jess-qy6pm,Was a black singer!!!!!,2025-11-14 22:30:54+00:00,0,was a black singer!!!!!
@hopeack12345,❤❤❤❤ Came here after watching the diabolical m&s advert,2025-11-14 22:23:44+00:00,0,came here after watching the diabolical m&s advert
@LessMarxMoreMises,"Worst Christmas ad in history! Was it written by AI?! Forced sentimentality, weird, parody-like cringe fest! It's as if they said ""Right, what sums up a British Christmas?... A middle-aged, Labour-voting dad  doing TikTok-level Dad Dancing at a rave he absolutely should not be at!""",2025-11-14 21:01:06+00:00,0,"worst christmas ad in history! was it written by ai?! forced sentimentality, weird, parody-like cringe fest! it's as if they said ""right, what sums up a british christmas?... a middle-aged, labour-voting dad doing tiktok-level dad dancing at a rave he absolutely should not be at!"""
@rosson1983,Excellent advert. As usual JL blows the other retailers out of the water.,2025-11-14 19:24:21+00:00,0,excellent advert. as usual jl blows the other retailers out of the water.
@jackieplatts4359,"Oh this is lovely and, yes, I’m crying 🥹",2025-11-14 17:38:26+00:00,0,"oh this is lovely and, yes, i’m crying 🥹"
@m535i,"Well done to all those who put this amazing John Lewis advert together. Absolutely nailed it. Can't believe the emotions & tears that have come over me. I'd do anything for one last hug with my dad, but sadly he's gone. Lets hope this advert brings families closer together again.",2025-11-14 16:18:35+00:00,0,"well done to all those who put this amazing john lewis advert together. absolutely nailed it. can't believe the emotions & tears that have come over me. i'd do anything for one last hug with my dad, but sadly he's gone. lets hope this advert brings families closer together again."
@juliabroadley8411,Beautiful 😢❤,2025-11-14 14:40:39+00:00,0,beautiful
@666kismett,Another disappointing Christmas advert,2025-11-14 12:44:17+00:00,0,another disappointing christmas advert
@engerland3239,Old skoolers ❤️ ❤,2025-11-14 10:45:24+00:00,0,old skoolers
@desertofthereal4062,Where is this advert made for? Can’t be the UK it’s brilliant ✌️,2025-11-14 07:19:43+00:00,0,where is this advert made for? can’t be the uk it’s brilliant
@nonsense168,And a piano house track,2025-11-14 07:18:57+00:00,0,and a piano house track
@BlazeNero,"Finally, a White British family lol",2025-11-14 00:22:50+00:00,2,"finally, a white british family lol"
@nanookmoose,Nice to see a Christmas advert representing 82% of England and Wales for a change.,2025-11-13 23:17:04+00:00,0,nice to see a christmas advert representing 82% of england and wales for a change.
@Josephdrfsharpe,Great advert!,2025-11-13 22:57:25+00:00,0,great advert!
@Peter-mw3wj,This is their best Christmas advert and you know they had it large on NYE,2025-11-13 21:57:23+00:00,0,this is their best christmas advert and you know they had it large on nye
@Danny-vx1wc,"Well done John Lewis, we all needed this. Normal family, normal history, normal Christmas  normal message. Final feels like a Christmas ad we can all relate to.",2025-11-13 21:51:09+00:00,0,"well done john lewis, we all needed this. normal family, normal history, normal christmas normal message. final feels like a christmas ad we can all relate to."
@tylerpearce9610,Brings me tears tbh I can relate to this 100%,2025-11-13 20:43:35+00:00,0,brings me tears tbh i can relate to this 100%
@tylerpearce9610,They never miss,2025-11-13 20:42:39+00:00,0,they never miss
@btkjay9749,My father's idea of bonding was smashing an ashtray across my face and hoofing me down the stairs. Happy days.,2025-11-13 17:38:29+00:00,0,my father's idea of bonding was smashing an ashtray across my face and hoofing me down the stairs. happy days.
@KarimaMane-e9s,Eeeee loved the music didn’t cry tho shame wanted to feel,2025-11-13 17:15:42+00:00,0,eeeee loved the music didn’t cry tho shame wanted to feel
@ltrott83,"Best John Lewis Ad in years, if not ever!",2025-11-13 17:03:15+00:00,1,"best john lewis ad in years, if not ever!"
@wkdsush,Cringe 😂,2025-11-13 16:55:17+00:00,0,cringe
@JustinPugsley,"What a great ad - very sentimental, but positive. Just right for Christmas!",2025-11-13 16:24:07+00:00,0,"what a great ad - very sentimental, but positive. just right for christmas!"
@s.n.852,"Anyone  knows  name of the song ( second  part  of the  song ,male vocal )?",2025-11-13 16:00:37+00:00,0,"anyone knows name of the song ( second part of the song ,male vocal )?"
@DamienCharlesworth85,"Amazing track, never thought I would hear that on a Xmas Ad ever.

Well done on an amazing advert John Lewis!",2025-11-13 11:48:31+00:00,0,"amazing track, never thought i would hear that on a xmas ad ever. well done on an amazing advert john lewis!"
@yudit4208,"So simple, made me cry",2025-11-13 11:35:28+00:00,0,"so simple, made me cry"
@ExploringwithAustinandThomas,"I consider myself very lucky that I'm have a close relationship with my son, we share our love of Exploring, 90s music , video games, but yep he does sometimes wear the big headphones and complains when he has to tidy up but that's Teenagers 🙂",2025-11-13 09:59:34+00:00,1,"i consider myself very lucky that i'm have a close relationship with my son, we share our love of exploring, 90s music , video games, but yep he does sometimes wear the big headphones and complains when he has to tidy up but that's teenagers"
@SuperTorres76,The worst christmas advert i have ever seen,2025-11-13 08:29:13+00:00,0,the worst christmas advert i have ever seen
@christopherhoward5959,Great advert,2025-11-13 07:27:06+00:00,0,great advert
@3500P5,"Started off mega cheesy, then it got me 😢",2025-11-13 06:29:11+00:00,0,"started off mega cheesy, then it got me"
@cotchingg,"Finally, something without an agenda, brung a tear to my eye",2025-11-12 20:52:24+00:00,1,"finally, something without an agenda, brung a tear to my eye"
@astrabelmont,53 year-old with a five year-old who saves my life every single day.  Need I say more.,2025-11-12 20:09:41+00:00,2,53 year-old with a five year-old who saves my life every single day. need i say more.
@judygreggor612,"This is what a Christmas advert should look like, should represent.  Love, Dads, Sons, Mothers, daughters, family.  ♥♥",2025-11-12 17:54:18+00:00,7,"this is what a christmas advert should look like, should represent. love, dads, sons, mothers, daughters, family."
@sashal7812,🥺🥺🥺🥺🥺🥺🥺🥺🥺,2025-11-12 17:53:47+00:00,1,🥺🥺🥺🥺🥺🥺🥺🥺🥺
@Nigelwheeler-fz3is,I do not care about what any adverts message is.  I have 2 separate 12 inch copies of that track in my collection. hopefully the value goes up and i make a few quid. Santa has come early.,2025-11-12 15:23:15+00:00,0,i do not care about what any adverts message is. i have 2 separate 12 inch copies of that track in my collection. hopefully the value goes up and i make a few quid. santa has come early.
@cinammondream,Oh no I voted through this one as well,2025-11-12 13:28:58+00:00,0,oh no i voted through this one as well
@BorderBookshop,I'm not crying,2025-11-12 13:19:29+00:00,1,i'm not crying
@NeilYoung-hh7ne,Thank you JL.  Men needed this.,2025-11-12 11:39:28+00:00,0,thank you jl. men needed this.
@russellthompson9271,I'm in tears 😢 beautiful advert,2025-11-12 09:53:15+00:00,0,i'm in tears beautiful advert
@MusicProducerinPrague,"wow I no longer live in the UK but its the first advert that has really hit me hard, that was amazing! PR finally doing what they should do! Brilliant!!!",2025-11-12 09:04:27+00:00,1,"wow i no longer live in the uk but its the first advert that has really hit me hard, that was amazing! pr finally doing what they should do! brilliant!!!"
@the45boxs79,Music aside That kid looks petrified of his dad like he's done something wrong,2025-11-12 08:53:09+00:00,3,music aside that kid looks petrified of his dad like he's done something wrong
@stephaniebennett9123,John Lewis don’t sell records 😐,2025-11-12 06:13:03+00:00,0,john lewis don’t sell records
@selwyn581,"What a beautiful video.  Well done John Lewis, you made me cry 🥹",2025-11-12 04:15:10+00:00,0,"what a beautiful video. well done john lewis, you made me cry 🥹"
@LookinAtStars,"Thank you for portraying autism in a positive light.
Too many of us are still excluded.
🫂❤️",2025-11-12 02:06:16+00:00,0,thank you for portraying autism in a positive light. too many of us are still excluded. 🫂
@sammyw6687,"Manchester…early 90’s, the Hacienda, the House and Garage music scene, United started winning everything…the city was alive. . Great memories well played John Lewis",2025-11-11 20:09:53+00:00,0,"manchester…early 90’s, the hacienda, the house and garage music scene, united started winning everything…the city was alive. . great memories well played john lewis"
@SuperChilliJam,Why did he only just find it though?,2025-11-11 20:08:09+00:00,0,why did he only just find it though?
@mickdavidson6688,Tuuuunnnne!!,2025-11-11 19:51:32+00:00,0,tuuuunnnne!!
@gazzhumbly5433,This advert is even better that it triggers the wokesters,2025-11-11 19:19:44+00:00,1,this advert is even better that it triggers the wokesters
@Senorzilchnzero,I guess Im the only one that sees this ad as nothing more than a manipulation of your mind for consumerism. Ahhhhh this makes me feel sad..its from John Lewis...I guess ill go and shop from their store...Are we so deep into this psychosis as a species that we cant even comprehend that a group of people got hired to make an ad not because they care or because its holidays but because they need to make more money this season. And all you sheep fell for it.,2025-11-11 16:53:01+00:00,1,i guess im the only one that sees this ad as nothing more than a manipulation of your mind for consumerism. ahhhhh this makes me feel sad..its from john lewis...i guess ill go and shop from their store...are we so deep into this psychosis as a species that we cant even comprehend that a group of people got hired to make an ad not because they care or because its holidays but because they need to make more money this season. and all you sheep fell for it.
@jamsward1966,Love the artwork in the house,2025-11-11 16:49:51+00:00,0,love the artwork in the house
@glosza,wholesome,2025-11-11 16:25:07+00:00,0,wholesome
@joselebeer,Great advert. Caught the dynamic between me and my son perfectly.,2025-11-11 15:54:09+00:00,3,great advert. caught the dynamic between me and my son perfectly.
@edm5166,90s 4 Life ❤,2025-11-11 08:14:26+00:00,0,90s 4 life
@michelecull3261,"Yes its a shame that these relationships with parents/dads happen in the first place isnt it, it takes so much more than a sentimental record in an advert  to fix all that pain though. So much more. 🙏🕊🙁",2025-11-11 07:37:28+00:00,0,"yes its a shame that these relationships with parents/dads happen in the first place isnt it, it takes so much more than a sentimental record in an advert to fix all that pain though. so much more."
@beemac79,Your boy's never too old for a hug,2025-11-11 07:23:20+00:00,1,your boy's never too old for a hug
@richardvines2423,Nailed it,2025-11-11 00:08:55+00:00,0,nailed it
@Gazeroo71,Superb ❤,2025-11-10 23:46:07+00:00,0,superb
@GManie88,"To be honest, I thought the son was coming out. Nearly a normal ad asides dad crying over some bull",2025-11-10 23:00:14+00:00,0,"to be honest, i thought the son was coming out. nearly a normal ad asides dad crying over some bull"
@gemmahartley7592,Made me cry,2025-11-10 22:41:47+00:00,0,made me cry
@JackCODYTeGod,Finally a white family representation,2025-11-10 21:16:50+00:00,0,finally a white family representation
@ionsi120,I loved this. Beautiful.,2025-11-10 20:58:33+00:00,0,i loved this. beautiful.
@dranuragroy2072,"Sometimes the smallest gift carries the biggest truth that love never really leaves, it just finds new ways to be heard.",2025-11-10 20:44:47+00:00,0,"sometimes the smallest gift carries the biggest truth that love never really leaves, it just finds new ways to be heard."
@irenequick5642,I love this add moved me to tears well done guys,2025-11-10 20:07:23+00:00,0,i love this add moved me to tears well done guys
@josims1863,Its a lovely advert but its not Christmas xx,2025-11-10 18:42:32+00:00,0,its a lovely advert but its not christmas xx
@fridayscoldone4096,"Amazing ad....
Son sees who dad was....dad sees who his son is!!!!",2025-11-10 18:12:30+00:00,0,amazing ad.... son sees who dad was....dad sees who his son is!!!!
@antonfarqua,"Tears fill my eyes and a warmth fills my heart every time I see this❤
Raver till i die",2025-11-10 17:41:45+00:00,0,tears fill my eyes and a warmth fills my heart every time i see this raver till i die
@Build-On560,People are crying over ts 🙏🥀,2025-11-10 16:27:18+00:00,0,people are crying over ts 🥀
@warrenbut1455,Bring back snapper or edgar or moshi just my opinion,2025-11-10 15:36:20+00:00,0,bring back snapper or edgar or moshi just my opinion
@laughtercise,"Have fun in your youth, dance, get lost in the moment - you’ll probably meet someone magical while doing so - and then fatherhood will (should) yank you away from adolescence, but take that fun and dancing into fatherhood and get lost in the moment 💙

A thing of absolute beauty 💙 Well done John Lewis and Saathci & Saatchi, as a father it had me in tears.",2025-11-10 14:44:20+00:00,1,"have fun in your youth, dance, get lost in the moment - you’ll probably meet someone magical while doing so - and then fatherhood will (should) yank you away from adolescence, but take that fun and dancing into fatherhood and get lost in the moment a thing of absolute beauty well done john lewis and saathci & saatchi, as a father it had me in tears."
@JamesRussell-wv7hs,Looks like someone watched Aftersun not long before the big John Lewis Christmas Advert brainstorm meeting,2025-11-10 14:20:29+00:00,0,looks like someone watched aftersun not long before the big john lewis christmas advert brainstorm meeting
@artinphotos9996,"I'm 59 with a son who just turned 33. He's still my little boy, there are no words when it comes to saying how much I love him, we are really close😊",2025-11-10 13:45:38+00:00,0,"i'm 59 with a son who just turned 33. he's still my little boy, there are no words when it comes to saying how much i love him, we are really close"
@obscurum6,Normalises poor communication in males and thus enables poor mental health in men.,2025-11-10 12:56:01+00:00,0,normalises poor communication in males and thus enables poor mental health in men.
@rickdeckard4213,"Christmas a time of joy and happiness, but this ad is totally depressing. 👎🏻",2025-11-10 11:59:17+00:00,0,"christmas a time of joy and happiness, but this ad is totally depressing."
@ryanastley4789,The world is healing,2025-11-10 09:52:21+00:00,0,the world is healing
@matconsume9487,They didn’t play this a the raves I went to ……. Plastic,2025-11-10 09:30:56+00:00,0,they didn’t play this a the raves i went to ……. plastic
@dipsk88,"A real Xmas advert again! 
No forcing narratives or dei down our throats... Just a great heartfelt moment",2025-11-10 08:56:56+00:00,0,a real xmas advert again! no forcing narratives or dei down our throats... just a great heartfelt moment
@billymabum3514,I’m surprised we’re still allowed Christmas adverts,2025-11-10 07:55:01+00:00,0,i’m surprised we’re still allowed christmas adverts
@YCpowerT,I just became a father a few months ago and this broke me,2025-11-10 01:55:04+00:00,0,i just became a father a few months ago and this broke me
@emmadeal1105,Cudda chose a better tune🎉,2025-11-10 00:50:28+00:00,0,cudda chose a better tune
@knowlescity,A white family in 2025???,2025-11-10 00:48:24+00:00,0,a white family in 2025???
@InspiredGuesswork,"46yo dad with a 16yo son. Been collecting records since 1994. Son now collects records, too. Can you see where I’m going with this? In bits every time I watch this.",2025-11-10 00:11:49+00:00,0,"46yo dad with a 16yo son. been collecting records since 1994. son now collects records, too. can you see where i’m going with this? in bits every time i watch this."
@jayd4ever,Representing uk for once,2025-11-09 23:15:08+00:00,0,representing uk for once
@pogwart,Nice one 👍,2025-11-09 23:05:16+00:00,0,nice one
@Daveukfix,"Thank you JL, for this quiet nod. I nod back; and promise to shop with you. ❤",2025-11-09 22:57:10+00:00,0,"thank you jl, for this quiet nod. i nod back; and promise to shop with you."
@adambooth1981,The antidote to the final scene in Adolescence. Love it.,2025-11-09 22:40:06+00:00,0,the antidote to the final scene in adolescence. love it.
@elizabethstanly1402,Super 👌👏❤️,2025-11-09 21:48:12+00:00,0,super
@phaywood5883,Nailed it John Lewis.,2025-11-09 21:08:02+00:00,0,nailed it john lewis.
@leroythompson8942,Old skool assemble 😂,2025-11-09 21:00:10+00:00,0,old skool assemble
@vvwalker7261,"JL nailed it, what an advert!",2025-11-09 20:59:16+00:00,0,"jl nailed it, what an advert!"
@HeyBugguLuggs,"A lovely advert - resonates with so many families with teenagers, particularly teenage boys ❤️‍🩹👌",2025-11-09 20:55:17+00:00,0,"a lovely advert - resonates with so many families with teenagers, particularly teenage boys ‍🩹"
@Kongwarthunder,My mum sent this to me what does this mean 💔✌️,2025-11-09 20:37:20+00:00,0,my mum sent this to me what does this mean
@4th_Lensman_of_the_Apocalypse,"I dont understand, where are all the brown people?",2025-11-09 19:55:46+00:00,1,"i dont understand, where are all the brown people?"
@alexazzola8342,My dad and I bonded over how terrible this advert is and how much we HATE it,2025-11-09 19:17:01+00:00,0,my dad and i bonded over how terrible this advert is and how much we hate it
@neilharrison147,"That sone is not from 1991, more 1996  1997 when dance came commercial and overground , I was dancing to it then!",2025-11-09 17:51:28+00:00,0,"that sone is not from 1991, more 1996 1997 when dance came commercial and overground , i was dancing to it then!"
@laimonpalkim3940,My one of favourite 90s dance classics song❤❤❤,2025-11-09 17:46:41+00:00,0,my one of favourite 90s dance classics song
@insertnamehere5809,I'm just shocked to see white people in a commercial that's positive 🤯,2025-11-09 17:46:21+00:00,0,i'm just shocked to see white people in a commercial that's positive 🤯
@barleyarrish,More power to you JL,2025-11-09 16:27:53+00:00,0,more power to you jl
@jimmycricket7385,Let me play on your emotions to get your money.  John Lewis.,2025-11-09 16:10:23+00:00,0,let me play on your emotions to get your money. john lewis.
@TheStalec,Adolescence 2,2025-11-09 16:06:24+00:00,0,adolescence 2
@Choochoo535,Absolutely love this advert,2025-11-09 14:56:42+00:00,0,absolutely love this advert
@alexanderoddy4916,I’m not crying…..your crying,2025-11-09 14:55:03+00:00,0,i’m not crying…..your crying
@glenstanley7947,Better than last year's pathetic effort! ❤,2025-11-09 14:33:35+00:00,0,better than last year's pathetic effort!
@M9Diry,In real life : a middle class family wouldn’t allow the opening of a present without everyone sitting round the tree and watching the reactions,2025-11-09 14:02:14+00:00,0,in real life : a middle class family wouldn’t allow the opening of a present without everyone sitting round the tree and watching the reactions
@stcrispin,Merry Christmas JL 🎄🎅,2025-11-09 12:54:11+00:00,0,merry christmas jl
@ElliottCarter209,Which version of this song is this? I absolutely love it,2025-11-09 12:50:11+00:00,0,which version of this song is this? i absolutely love it
@jonathanford-f8c,"Amazing advert and well done for recognising dads. Not always easy but as a 45 year old with two and growing up early to mid 90s with the dance tunes, this really hit home. Powerful stuff ❤",2025-11-09 12:25:51+00:00,0,"amazing advert and well done for recognising dads. not always easy but as a 45 year old with two and growing up early to mid 90s with the dance tunes, this really hit home. powerful stuff"
@juliearnold6249,"OMG, This is the best.",2025-11-09 12:16:10+00:00,0,"omg, this is the best."
@mrsdungeyevans,"Is it me who doesn't get it or is it just as it looks... A man who had a stop his clubbing days to become a parent? Isn't that what everyone did?

 Im reading comments about losing a son and people crying...

Am I just being really thick and not getting the hidden message?",2025-11-09 12:13:21+00:00,1,is it me who doesn't get it or is it just as it looks... a man who had a stop his clubbing days to become a parent? isn't that what everyone did? im reading comments about losing a son and people crying... am i just being really thick and not getting the hidden message?
@TerryNicholas-g3i,"Another so-called Christmas advert that omits to mention Christmas, rumours of woke's death are greatly exaggerated.",2025-11-09 11:53:45+00:00,0,"another so-called christmas advert that omits to mention christmas, rumours of woke's death are greatly exaggerated."
@joshcoote6912,Love it,2025-11-09 11:46:59+00:00,1,love it
@DonB-dv2bc,I'm not crying 😭 this advert reminded me so much of my late Dad and my younger brother ❤️ well done John Lewis 👏,2025-11-09 11:43:00+00:00,0,i'm not crying this advert reminded me so much of my late dad and my younger brother well done john lewis
@colinjessimer1150,Beautiful moment. Love always lives,2025-11-09 11:39:56+00:00,0,beautiful moment. love always lives
@pPod1231,"Well… that’s… just kicked me in the feels…. 😢
That’s enough internet for today",2025-11-09 11:31:34+00:00,0,well… that’s… just kicked me in the feels…. that’s enough internet for today
@elle5266,The Nineties were just everything.. I miss that era so much,2025-11-09 11:17:47+00:00,0,the nineties were just everything.. i miss that era so much
@JayGall-jw2fw,Cheers. Im crying now,2025-11-09 10:58:15+00:00,0,cheers. im crying now
@clairfoster211,This had me crying. You could just feel the memories and emotions. It was so lovely❤,2025-11-09 10:45:11+00:00,0,this had me crying. you could just feel the memories and emotions. it was so lovely
@robkotla3642,We need more advertising like this . 😢,2025-11-09 10:41:57+00:00,0,we need more advertising like this .
@mrsK1620,Worst one yet so disappointed,2025-11-09 10:35:16+00:00,0,worst one yet so disappointed
@nopenope3512,A white family in 2025????,2025-11-09 09:57:49+00:00,0,a white family in 2025????
@nettyfullwood7898,Wonderful❤,2025-11-09 09:55:39+00:00,0,wonderful
@markwild3864,"Reality sets in after watching this advert and it’s true 
Thank you John Lewis ❤❤",2025-11-09 09:49:04+00:00,0,reality sets in after watching this advert and it’s true thank you john lewis
@MrBottomrung,Have the left lost their minds. A father and son recognition of love whatever next?,2025-11-09 09:35:52+00:00,0,have the left lost their minds. a father and son recognition of love whatever next?
@chrislittle2797,Great ad. Charlotte Wells should be contacting her lawyers though.,2025-11-09 09:21:23+00:00,0,great ad. charlotte wells should be contacting her lawyers though.
@Kate28889,Watching adverts to watch an advert. Wild.,2025-11-09 09:11:05+00:00,0,watching adverts to watch an advert. wild.
@sonicboove4865,I showed this to my wife but had to walk out to hide the tears. Great ad.,2025-11-09 09:05:52+00:00,0,i showed this to my wife but had to walk out to hide the tears. great ad.
@ThepigandThemonkey,Complete rip off of After Sun,2025-11-09 08:39:58+00:00,0,complete rip off of after sun
@007redmist,Love this. A traditional normal white family.🫶👏👏,2025-11-09 08:28:52+00:00,0,love this. a traditional normal white family.🫶
@Flo-xl7zv,Merry Christmas Dad,2025-11-09 08:28:23+00:00,1,merry christmas dad
@Flo-xl7zv,Excellent,2025-11-09 08:27:48+00:00,1,excellent
@WKartist,Beautifully composed and speaks volumes in a world which is so uncertain today. This actually made me cry ❤,2025-11-09 08:26:06+00:00,2,beautifully composed and speaks volumes in a world which is so uncertain today. this actually made me cry
@Macluci,What a fantastic advert .. no words needed ❤❤,2025-11-09 07:42:57+00:00,1,what a fantastic advert .. no words needed
@Harker777,"I've seen many ads that set out to pull at the heartstrings with bigger themes but this one is so simple  and understated, yet packs the bigger punch. Brilliant!",2025-11-09 07:04:01+00:00,0,"i've seen many ads that set out to pull at the heartstrings with bigger themes but this one is so simple and understated, yet packs the bigger punch. brilliant!"
@olexiisokolov,"The era of cool Christmas ads from Lewis, which everyone was looking forward to, is over.",2025-11-09 03:01:35+00:00,0,"the era of cool christmas ads from lewis, which everyone was looking forward to, is over."
@olexiisokolov,Is that all? (,2025-11-09 02:58:02+00:00,0,is that all? (
@lynnm4664,Big mike i get what you are saying. I lost my son barely 3 years ago after just losing my wonderful husband. It's horrible. My heart goes out to you. Never be easy Mike but my thoughts will be with you. Lynn ❤,2025-11-09 02:28:04+00:00,0,big mike i get what you are saying. i lost my son barely 3 years ago after just losing my wonderful husband. it's horrible. my heart goes out to you. never be easy mike but my thoughts will be with you. lynn
@lynnm4664,That  John Lewis advert is absolutely rubbish. No one likes it. The worst they have ever done. Is that for real. A joke. 😂😂😂,2025-11-09 02:24:00+00:00,0,that john lewis advert is absolutely rubbish. no one likes it. the worst they have ever done. is that for real. a joke.
@jonbrown7519,thanx john lewis i cried as i remembered my lost son and the years we had,2025-11-09 01:17:50+00:00,2,thanx john lewis i cried as i remembered my lost son and the years we had
@gmarthews,I think its lovely!,2025-11-08 23:43:49+00:00,0,i think its lovely!
@TheSisi45,"Best one they’ve done in years. More emotional for those
Who never had the dad figure in your life.",2025-11-08 22:52:18+00:00,0,best one they’ve done in years. more emotional for those who never had the dad figure in your life.
@danielholtom7777,I'm doing my christmas shopping at John Lewis this year.,2025-11-08 21:53:11+00:00,2,i'm doing my christmas shopping at john lewis this year.
@jaystercutie2012,Must be nice to have a family and dad 😢😢😢,2025-11-08 21:49:47+00:00,0,must be nice to have a family and dad
@kiem-tang,1000,2025-11-08 21:45:19+00:00,0,1000
@carlrowland3757,The guardian hates this so much 😂😂,2025-11-08 21:02:55+00:00,0,the guardian hates this so much
@calebomand2475,very poor advert nothing christmassy about this John Lewis going downhill fast postive masculinity this isnt politics,2025-11-08 20:48:29+00:00,0,very poor advert nothing christmassy about this john lewis going downhill fast postive masculinity this isnt politics
@planthousecheshire,"Finally, an advert that represents me and my culture, Who would have thought it in 2025. John Lewis has my back..",2025-11-08 20:09:01+00:00,16,"finally, an advert that represents me and my culture, who would have thought it in 2025. john lewis has my back.."
@tonynairne9003,I’m not crying. I think someone is cutting onions.,2025-11-08 18:27:03+00:00,0,i’m not crying. i think someone is cutting onions.
@AH-yl5fe,"Great stuff. No box ticking or pandering, just a great British Christmas scene and message",2025-11-08 17:17:49+00:00,17,"great stuff. no box ticking or pandering, just a great british christmas scene and message"
@vpmartini,"Absolutely stunning, it stopped me in my tracks and made me cry. Beautiful advert John Lewis. 🥲❤️",2025-11-08 16:57:18+00:00,4,"absolutely stunning, it stopped me in my tracks and made me cry. beautiful advert john lewis. 🥲"
@nameandbadgenumbernow,This is a fabulous ad - on SO many levels - such an ANTIDOTE for so many of us - thanks John Lewis - you'll get some of my cash this year.,2025-11-08 15:40:40+00:00,0,this is a fabulous ad - on so many levels - such an antidote for so many of us - thanks john lewis - you'll get some of my cash this year.
@Stoney1of1,Where were the doves 🕊 😉,2025-11-08 15:27:32+00:00,0,where were the doves
@jaydegriffiths3210,This is such a let down from lilly Allens video 😂,2025-11-08 14:12:52+00:00,0,this is such a let down from lilly allens video
@LiamGaughan-p6r,Absolutely brilliant,2025-11-08 12:58:27+00:00,0,absolutely brilliant
@risingstorm4239,Nailed. It 👍🇬🇧,2025-11-08 12:31:48+00:00,0,nailed. it
@MrBaddom,Sensational Advert!,2025-11-08 12:12:18+00:00,0,sensational advert!
@dcdx8966,John Lewis standing up for dads like me. 99% of us love our kids just as much as Mum. I love this,2025-11-08 11:18:35+00:00,5,john lewis standing up for dads like me. 99% of us love our kids just as much as mum. i love this
@58Sirron91,Beautiful. Pure. Christmas,2025-11-08 11:11:38+00:00,0,beautiful. pure. christmas
@ellahaynes33,Tripe…and make it 🌱. Waiting for Kevin🎉,2025-11-08 10:06:46+00:00,0,tripe…and make it . waiting for kevin
@Sean-o2h5f,The only thing that outrages me about this ad is that they didn't wait until 1st December to show it. It is November. It is too early for xmas adds!,2025-11-08 09:40:54+00:00,1,the only thing that outrages me about this ad is that they didn't wait until 1st december to show it. it is november. it is too early for xmas adds!
@gaynor1721,Not the best.,2025-11-08 08:39:15+00:00,1,not the best.
@glenhodl5861,At last - somewhere I can still shop morally- well done John Lewis 🎉🎉🎉🎉❤❤❤❤❤❤,2025-11-08 08:35:17+00:00,0,at last - somewhere i can still shop morally- well done john lewis
@entity8019,Had they swapped the track out for Toytown.....,2025-11-08 08:14:34+00:00,0,had they swapped the track out for toytown.....
@TheCaptain64,"I kind of love this advert but it chokes me up at the same time . I had the best dad in the world bar none, not perfect but as close as you could get . Bought him an album By the four seasons in xmass1975  and this advert is so like that day 50yrs ago . Lost dad when he was just 42 in 1985 of cancer . I'm the dad of 4 daughters and 4 grandsons now, still miss dad but this advert really does make me feel like he is close to me still. At 61 now life has gone full circle here's to the next 61yrs and thank John Lewis well done you really scored a goal with this years advert . Ive watched 3 dozens times already .",2025-11-08 06:04:05+00:00,0,"i kind of love this advert but it chokes me up at the same time . i had the best dad in the world bar none, not perfect but as close as you could get . bought him an album by the four seasons in xmass1975 and this advert is so like that day 50yrs ago . lost dad when he was just 42 in 1985 of cancer . i'm the dad of 4 daughters and 4 grandsons now, still miss dad but this advert really does make me feel like he is close to me still. at 61 now life has gone full circle here's to the next 61yrs and thank john lewis well done you really scored a goal with this years advert . ive watched 3 dozens times already ."
@Kitcatsnz,"Love this advert, not enjoyed a advert for about 15 years",2025-11-08 03:05:32+00:00,0,"love this advert, not enjoyed a advert for about 15 years"
@monty2005,"Love this advert. 
The wokies hate it😂",2025-11-08 01:28:22+00:00,0,love this advert. the wokies hate it
@KlingonVinylGamerYT,at last a real advert  no wokeness just family values,2025-11-08 01:12:23+00:00,0,at last a real advert no wokeness just family values
@MrSiharry,"Oh my, this is gonna chime with every 90s clubbing dad throughout the land",2025-11-07 22:12:46+00:00,1,"oh my, this is gonna chime with every 90s clubbing dad throughout the land"
@chrisbadby6515,NAILED IT SPEAKS VOLUMES,2025-11-07 21:55:49+00:00,0,nailed it speaks volumes
@harryali9672,"Amazing, Amazing advert 🙌🏾",2025-11-07 21:55:01+00:00,0,"amazing, amazing advert"
@nikkinoo47,Wow love it ❤,2025-11-07 21:14:21+00:00,0,wow love it
@Rickyj82,"Is this the avert , very poor not christmasy at all who comes up with this nonsense",2025-11-07 21:08:33+00:00,1,"is this the avert , very poor not christmasy at all who comes up with this nonsense"
@gjohn1383,"While looking at photos of my son when he was 3 the other day I said to my wife I'd love that little boy to run into the room and jump up for a cuddle again. He's now 23, finished uni and heading to Japan next week to start his first job, so yes I filled up  watching this😢",2025-11-07 21:03:02+00:00,3,"while looking at photos of my son when he was 3 the other day i said to my wife i'd love that little boy to run into the room and jump up for a cuddle again. he's now 23, finished uni and heading to japan next week to start his first job, so yes i filled up watching this"
@anamusicaycine,Wonderful!,2025-11-07 21:02:39+00:00,0,wonderful!
@djliamgeddes,Powerful! 🥲 love the house music reference too,2025-11-07 19:58:48+00:00,0,powerful! 🥲 love the house music reference too
